date	region_name	region_code	deceased_addition	confirmed_addition	hospitalized_addition	deceased_cumulative	confirmed_cumulative	hospitalized_cumulative
2020-12-16	Utrecht	26	7.0	1111.0	5.0	766.0	54806	1534.0
2020-12-16	Zeeland	29	0.0	139.0	0.0	109.0	7884	263.0
2020-12-16	Zuid-Holland	28	15.0	2045.0	15.0	2548.0	171924	4461.0
2020-12-17	Drenthe	22	0.0	291.0	2.0	119.0	10031	240.0
2020-12-17	Flevoland	24	1.0	391.0	1.0	152.0	15196	421.0
2020-12-17	Friesland	21	1.0	259.0	1.0	148.0	11329	222.0
2020-12-17	Gelderland	25	8.0	1522.0	9.0	1157.0	68194	2118.0
2020-12-17	Groningen	20	3.0	340.0	3.0	63.0	11519	166.0
2020-12-17	Limburg	31	1.0	1233.0	2.0	940.0	35488	1840.0
2020-12-17	Noord-Brabant	30	15.0	1881.0	12.0	2215.0	103858	3650.0
2020-12-17	Noord-Holland	27	17.0	1863.0	17.0	1458.0	114128	2905.0
2020-12-17	Overijssel	23	3.0	1132.0	7.0	588.0	41010	808.0
2020-12-17	Utrecht	26	7.0	655.0	8.0	773.0	55461	1542.0
2020-12-17	Zeeland	29	0.0	199.0	0.0	109.0	8083	263.0
2020-12-17	Zuid-Holland	28	19.0	2936.0	33.0	2567.0	174860	4494.0
2020-12-18	Drenthe	22	1.0	256.0	2.0	120.0	10287	242.0
2020-12-18	Flevoland	24	0.0	334.0	2.0	152.0	15530	423.0
2020-12-18	Friesland	21	0.0	212.0	3.0	148.0	11541	225.0
2020-12-18	Gelderland	25	7.0	1816.0	11.0	1164.0	70010	2129.0
2020-12-18	Groningen	20	0.0	270.0	0.0	63.0	11789	166.0
2020-12-18	Limburg	31	2.0	834.0	9.0	942.0	36322	1849.0
2020-12-18	Noord-Brabant	30	13.0	1794.0	15.0	2228.0	105652	3665.0
2020-12-18	Noord-Holland	27	3.0	1840.0	13.0	1461.0	115968	2918.0
2020-12-18	Overijssel	23	4.0	811.0	5.0	592.0	41821	813.0
2020-12-18	Utrecht	26	3.0	1167.0	11.0	776.0	56628	1553.0
2020-12-18	Zeeland	29	2.0	226.0	1.0	111.0	8309	264.0
2020-12-18	Zuid-Holland	28	49.0	2335.0	14.0	2616.0	177195	4508.0
2020-12-19	Drenthe	22	1.0	328.0	1.0	121.0	10615	243.0
2020-12-19	Flevoland	24	0.0	263.0	2.0	152.0	15793	425.0
2020-12-19	Friesland	21	1.0	287.0	3.0	149.0	11828	228.0
2020-12-19	Gelderland	25	4.0	1443.0	12.0	1168.0	71453	2141.0
2020-12-19	Groningen	20	0.0	234.0	1.0	63.0	12023	167.0
2020-12-19	Limburg	31	5.0	1129.0	10.0	947.0	37451	1859.0
2020-12-19	Noord-Brabant	30	15.0	1803.0	16.0	2243.0	107455	3681.0
2020-12-19	Noord-Holland	27	11.0	1813.0	12.0	1472.0	117781	2930.0
2020-12-19	Overijssel	23	1.0	1398.0	3.0	593.0	43219	816.0
2020-12-19	Utrecht	26	4.0	1004.0	8.0	780.0	57632	1561.0
2020-12-19	Zeeland	29	3.0	234.0	2.0	114.0	8543	266.0
2020-12-19	Zuid-Holland	28	9.0	2252.0	34.0	2625.0	179447	4542.0
2020-12-20	Drenthe	22	0.0	290.0	0.0	121.0	10905	243.0
2020-12-20	Flevoland	24	0.0	394.0	3.0	152.0	16187	428.0
2020-12-20	Friesland	21	1.0	322.0	2.0	150.0	12150	230.0
2020-12-20	Gelderland	25	6.0	1908.0	12.0	1174.0	73361	2153.0
2020-12-20	Groningen	20	1.0	278.0	1.0	64.0	12301	168.0
2020-12-20	Limburg	31	6.0	1026.0	4.0	953.0	38477	1863.0
2020-12-20	Noord-Brabant	30	2.0	2066.0	22.0	2245.0	109521	3703.0
2020-12-20	Noord-Holland	27	4.0	1855.0	20.0	1476.0	119636	2950.0
2020-12-20	Overijssel	23	2.0	1179.0	6.0	595.0	44398	822.0
2020-12-20	Utrecht	26	6.0	1099.0	4.0	786.0	58731	1565.0
2020-12-20	Zeeland	29	0.0	118.0	1.0	114.0	8661	267.0
2020-12-20	Zuid-Holland	28	4.0	2452.0	24.0	2629.0	181899	4566.0
2020-12-21	Drenthe	22	1.0	236.0	2.0	122.0	11141	245.0
2020-12-21	Flevoland	24	0.0	371.0	4.0	152.0	16558	432.0
2020-12-21	Friesland	21	0.0	291.0	0.0	150.0	12441	230.0
2020-12-21	Gelderland	25	5.0	1457.0	4.0	1179.0	74818	2157.0
2020-12-21	Groningen	20	0.0	371.0	4.0	64.0	12672	172.0
2020-12-21	Limburg	31	2.0	973.0	4.0	955.0	39450	1867.0
2020-12-21	Noord-Brabant	30	2.0	1626.0	8.0	2247.0	111147	3711.0
2020-12-21	Noord-Holland	27	2.0	1697.0	8.0	1478.0	121333	2958.0
2020-12-21	Overijssel	23	3.0	878.0	5.0	598.0	45276	827.0
2020-12-21	Utrecht	26	7.0	930.0	6.0	793.0	59661	1571.0
2020-12-21	Zeeland	29	1.0	215.0	1.0	115.0	8876	268.0
2020-12-21	Zuid-Holland	28	5.0	2103.0	29.0	2634.0	184002	4595.0
2020-12-22	Drenthe	22	0.0	232.0	1.0	122.0	11373	246.0
2020-12-22	Flevoland	24	1.0	362.0	1.0	153.0	16920	433.0
2020-12-22	Friesland	21	1.0	196.0	2.0	151.0	12637	232.0
2020-12-22	Gelderland	25	10.0	1330.0	9.0	1189.0	76148	2166.0
2020-12-22	Groningen	20	6.0	193.0	3.0	70.0	12865	175.0
2020-12-22	Limburg	31	4.0	927.0	6.0	959.0	40377	1873.0
2020-12-22	Noord-Brabant	30	26.0	1474.0	12.0	2273.0	112621	3723.0
2020-12-22	Noord-Holland	27	22.0	1615.0	16.0	1500.0	122948	2974.0
2020-12-22	Overijssel	23	10.0	793.0	3.0	608.0	46069	830.0
2020-12-22	Utrecht	26	12.0	784.0	9.0	805.0	60445	1580.0
2020-12-22	Zeeland	29	1.0	164.0	0.0	116.0	9040	268.0
2020-12-22	Zuid-Holland	28	21.0	1731.0	20.0	2655.0	185733	4615.0
2020-12-23	Drenthe	22	2.0	215.0	1.0	124.0	11588	247.0
2020-12-23	Flevoland	24	0.0	371.0	3.0	153.0	17291	436.0
2020-12-23	Friesland	21	0.0	225.0	0.0	151.0	12862	232.0
2020-12-23	Gelderland	25	19.0	1403.0	5.0	1208.0	77551	2171.0
2020-12-23	Groningen	20	1.0	241.0	2.0	71.0	13106	177.0
2020-12-23	Limburg	31	7.0	1092.0	8.0	966.0	41469	1881.0
2020-12-23	Noord-Brabant	30	22.0	1408.0	7.0	2295.0	114029	3730.0
2020-12-23	Noord-Holland	27	20.0	1734.0	15.0	1520.0	124682	2989.0
2020-12-23	Overijssel	23	10.0	696.0	11.0	618.0	46765	841.0
2020-12-23	Utrecht	26	4.0	819.0	7.0	809.0	61264	1587.0
2020-12-23	Zeeland	29	0.0	223.0	0.0	116.0	9263	268.0
2020-12-23	Zuid-Holland	28	20.0	1959.0	35.0	2675.0	187692	4650.0
2020-12-24	Drenthe	22	0.0	235.0	0.0	124.0	11823	247.0
2020-12-24	Flevoland	24	1.0	327.0	3.0	154.0	17618	439.0
2020-12-24	Friesland	21	2.0	268.0	2.0	153.0	13130	234.0
2020-12-24	Gelderland	25	10.0	1589.0	13.0	1218.0	79140	2184.0
2020-12-24	Groningen	20	1.0	281.0	4.0	72.0	13387	181.0
2020-12-24	Limburg	31	14.0	947.0	7.0	980.0	42416	1888.0
2020-12-24	Noord-Brabant	30	12.0	1561.0	10.0	2307.0	115590	3740.0
2020-12-24	Noord-Holland	27	21.0	1850.0	26.0	1541.0	126532	3015.0
2020-12-24	Overijssel	23	7.0	1020.0	4.0	625.0	47785	845.0
2020-12-24	Utrecht	26	8.0	805.0	6.0	817.0	62069	1593.0
2020-12-24	Zeeland	29	1.0	212.0	1.0	117.0	9475	269.0
2020-12-24	Zuid-Holland	28	12.0	2373.0	17.0	2687.0	190065	4667.0
2020-12-25	Drenthe	22	6.0	281.0	3.0	130.0	12104	250.0
2020-12-25	Flevoland	24	2.0	310.0	3.0	156.0	17928	442.0
2020-12-25	Friesland	21	2.0	278.0	1.0	155.0	13408	235.0
2020-12-25	Gelderland	25	17.0	1525.0	6.0	1235.0	80665	2190.0
2020-12-25	Groningen	20	4.0	278.0	1.0	76.0	13665	182.0
2020-12-25	Limburg	31	6.0	833.0	6.0	986.0	43249	1894.0
2020-12-25	Noord-Brabant	30	12.0	1607.0	11.0	2319.0	117197	3751.0
2020-12-25	Noord-Holland	27	7.0	1613.0	10.0	1548.0	128145	3025.0
2020-12-25	Overijssel	23	12.0	1316.0	7.0	637.0	49101	852.0
2020-12-25	Utrecht	26	7.0	1045.0	8.0	824.0	63114	1601.0
2020-12-25	Zeeland	29	1.0	218.0	9.0	118.0	9693	278.0
2020-12-25	Zuid-Holland	28	22.0	2133.0	22.0	2709.0	192198	4689.0
2020-12-26	Drenthe	22	1.0	256.0	0.0	131.0	12360	250.0
2020-12-26	Flevoland	24	0.0	239.0	1.0	156.0	18167	443.0
2020-12-26	Friesland	21	2.0	300.0	1.0	157.0	13708	236.0
2020-12-26	Gelderland	25	4.0	1384.0	7.0	1239.0	82049	2197.0
2020-12-26	Groningen	20	1.0	288.0	4.0	77.0	13953	186.0
2020-12-26	Limburg	31	6.0	649.0	2.0	992.0	43898	1896.0
2020-12-26	Noord-Brabant	30	7.0	1398.0	10.0	2326.0	118595	3761.0
2020-12-26	Noord-Holland	27	6.0	1555.0	6.0	1554.0	129700	3031.0
2020-12-26	Overijssel	23	2.0	857.0	2.0	639.0	49958	854.0
2020-12-26	Utrecht	26	5.0	746.0	5.0	829.0	63860	1606.0
2020-12-26	Zeeland	29	0.0	129.0	0.0	118.0	9822	278.0
2020-12-26	Zuid-Holland	28	12.0	2002.0	28.0	2721.0	194200	4717.0
2020-12-27	Drenthe	22	3.0	184.0	3.0	134.0	12544	253.0
2020-12-27	Flevoland	24	0.0	303.0	2.0	156.0	18470	445.0
2020-12-27	Friesland	21	1.0	229.0	1.0	158.0	13937	237.0
2020-12-27	Gelderland	25	4.0	1389.0	9.0	1243.0	83438	2206.0
2020-12-27	Groningen	20	1.0	298.0	1.0	78.0	14251	187.0
2020-12-27	Limburg	31	5.0	1027.0	6.0	997.0	44925	1902.0
2020-12-27	Noord-Brabant	30	2.0	1337.0	16.0	2328.0	119932	3777.0
2020-12-27	Noord-Holland	27	3.0	1548.0	12.0	1557.0	131248	3043.0
2020-12-27	Overijssel	23	6.0	669.0	6.0	645.0	50627	860.0
2020-12-27	Utrecht	26	2.0	541.0	4.0	831.0	64401	1610.0
2020-12-27	Zeeland	29	0.0	153.0	1.0	118.0	9975	279.0
2020-12-27	Zuid-Holland	28	1.0	1374.0	16.0	2722.0	195574	4733.0
2020-12-28	Drenthe	22	1.0	189.0	1.0	135.0	12733	254.0
2020-12-28	Flevoland	24	0.0	268.0	2.0	156.0	18738	447.0
2020-12-28	Friesland	21	1.0	168.0	1.0	159.0	14105	238.0
2020-12-28	Gelderland	25	13.0	1194.0	12.0	1256.0	84632	2218.0
2020-12-28	Groningen	20	0.0	235.0	2.0	78.0	14486	189.0
2020-12-28	Limburg	31	0.0	632.0	13.0	997.0	45557	1915.0
2020-12-28	Noord-Brabant	30	6.0	1068.0	3.0	2334.0	121000	3780.0
2020-12-28	Noord-Holland	27	8.0	1145.0	12.0	1565.0	132393	3055.0
2020-12-28	Overijssel	23	5.0	483.0	3.0	650.0	51110	863.0
2020-12-28	Utrecht	26	3.0	561.0	5.0	834.0	64962	1615.0
2020-12-28	Zeeland	29	0.0	109.0	8.0	118.0	10084	287.0
2020-12-28	Zuid-Holland	28	7.0	1370.0	27.0	2729.0	196944	4760.0
2020-12-29	Drenthe	22	1.0	208.0	3.0	136.0	12941	257.0
2020-12-29	Flevoland	24	0.0	213.0	3.0	156.0	18951	450.0
2020-12-29	Friesland	21	5.0	203.0	2.0	164.0	14308	240.0
2020-12-29	Gelderland	25	33.0	942.0	8.0	1289.0	85574	2226.0
2020-12-29	Groningen	20	6.0	130.0	2.0	84.0	14616	191.0
2020-12-29	Limburg	31	5.0	639.0	12.0	1002.0	46196	1927.0
2020-12-29	Noord-Brabant	30	22.0	1040.0	12.0	2356.0	122040	3792.0
2020-12-29	Noord-Holland	27	23.0	1072.0	19.0	1588.0	133465	3074.0
2020-12-29	Overijssel	23	11.0	951.0	11.0	661.0	52061	874.0
2020-12-29	Utrecht	26	13.0	520.0	7.0	847.0	65482	1622.0
2020-12-29	Zeeland	29	4.0	93.0	3.0	122.0	10177	290.0
2020-12-29	Zuid-Holland	28	44.0	1501.0	30.0	2773.0	198445	4790.0
2020-12-30	Drenthe	22	0.0	244.0	3.0	136.0	13185	260.0
2020-12-30	Flevoland	24	0.0	317.0	1.0	156.0	19268	451.0
2020-12-30	Friesland	21	5.0	212.0	2.0	169.0	14520	242.0
2020-12-30	Gelderland	25	10.0	1393.0	13.0	1299.0	86967	2239.0
2020-12-30	Groningen	20	1.0	202.0	1.0	85.0	14818	192.0
2020-12-30	Limburg	31	11.0	577.0	8.0	1013.0	46773	1935.0
2020-12-30	Noord-Brabant	30	13.0	1294.0	10.0	2369.0	123334	3802.0
2020-12-30	Noord-Holland	27	17.0	1488.0	8.0	1605.0	134953	3082.0
2020-12-30	Overijssel	23	18.0	928.0	8.0	679.0	52989	882.0
2020-12-30	Utrecht	26	10.0	670.0	6.0	857.0	66152	1628.0
2020-12-30	Zeeland	29	2.0	139.0	0.0	124.0	10316	290.0
2020-12-30	Zuid-Holland	28	25.0	1946.0	34.0	2798.0	200391	4824.0
2020-12-31	Drenthe	22	2.0	297.0	2.0	138.0	13482	262.0
2020-12-31	Flevoland	24	0.0	270.0	3.0	156.0	19538	454.0
2020-12-31	Friesland	21	3.0	256.0	1.0	172.0	14776	243.0
2020-12-31	Gelderland	25	10.0	1285.0	13.0	1309.0	88252	2252.0
2020-12-31	Groningen	20	5.0	204.0	7.0	90.0	15022	199.0
2020-12-31	Limburg	31	10.0	703.0	11.0	1023.0	47476	1946.0
2020-12-31	Noord-Brabant	30	13.0	1289.0	14.0	2382.0	124623	3816.0
2020-12-31	Noord-Holland	27	22.0	1617.0	29.0	1627.0	136570	3111.0
2020-12-31	Overijssel	23	7.0	1030.0	9.0	686.0	54019	891.0
2020-12-31	Utrecht	26	11.0	704.0	8.0	868.0	66856	1636.0
2020-12-31	Zeeland	29	3.0	146.0	12.0	127.0	10462	302.0
2020-12-31	Zuid-Holland	28	22.0	1846.0	28.0	2820.0	202237	4852.0
2021-01-01	Drenthe	22	2.0	235.0	2.0	140.0	13717	264.0
2021-01-01	Flevoland	24	1.0	164.0	3.0	157.0	19702	457.0
2021-01-01	Friesland	21	5.0	259.0	0.0	177.0	15035	243.0
2021-01-01	Gelderland	25	11.0	1293.0	7.0	1320.0	89545	2259.0
2021-01-01	Groningen	20	7.0	233.0	3.0	97.0	15255	202.0
2021-01-01	Limburg	31	3.0	518.0	7.0	1026.0	47994	1953.0
2021-01-01	Noord-Brabant	30	11.0	1144.0	8.0	2393.0	125767	3824.0
2021-01-01	Noord-Holland	27	25.0	1206.0	11.0	1652.0	137776	3122.0
2021-01-01	Overijssel	23	8.0	900.0	7.0	694.0	54919	898.0
2021-01-01	Utrecht	26	2.0	609.0	11.0	870.0	67465	1647.0
2021-01-01	Zeeland	29	2.0	167.0	1.0	129.0	10629	303.0
2021-01-01	Zuid-Holland	28	20.0	1423.0	17.0	2840.0	203660	4869.0
2021-01-02	Drenthe	22	0.0	215.0	6.0	140.0	13932	270.0
2021-01-02	Flevoland	24	0.0	292.0	0.0	157.0	19994	457.0
2021-01-02	Friesland	21	4.0	286.0	1.0	181.0	15321	244.0
2021-01-02	Gelderland	25	7.0	1314.0	10.0	1327.0	90859	2269.0
2021-01-02	Groningen	20	2.0	173.0	1.0	99.0	15428	203.0
2021-01-02	Limburg	31	4.0	738.0	5.0	1030.0	48732	1958.0
2021-01-02	Noord-Brabant	30	5.0	1054.0	7.0	2398.0	126821	3831.0
2021-01-02	Noord-Holland	27	5.0	1340.0	9.0	1657.0	139116	3131.0
2021-01-02	Overijssel	23	5.0	738.0	8.0	699.0	55657	906.0
2021-01-02	Utrecht	26	4.0	648.0	1.0	874.0	68113	1648.0
2021-01-02	Zeeland	29	0.0	167.0	0.0	129.0	10796	303.0
2021-01-02	Zuid-Holland	28	0.0	1611.0	9.0	2840.0	205271	4878.0
2021-01-03	Drenthe	22	1.0	269.0	2.0	141.0	14201	272.0
2021-01-03	Flevoland	24	2.0	230.0	0.0	159.0	20224	457.0
2021-01-03	Friesland	21	0.0	289.0	1.0	181.0	15610	245.0
2021-01-03	Gelderland	25	4.0	828.0	2.0	1331.0	91687	2271.0
2021-01-03	Groningen	20	1.0	304.0	3.0	100.0	15732	206.0
2021-01-03	Limburg	31	7.0	658.0	13.0	1037.0	49390	1971.0
2021-01-03	Noord-Brabant	30	7.0	1290.0	9.0	2405.0	128111	3840.0
2021-01-03	Noord-Holland	27	10.0	1141.0	16.0	1667.0	140257	3147.0
2021-01-03	Overijssel	23	3.0	675.0	6.0	702.0	56332	912.0
2021-01-03	Utrecht	26	9.0	424.0	14.0	883.0	68537	1662.0
2021-01-03	Zeeland	29	1.0	147.0	1.0	130.0	10943	304.0
2021-01-03	Zuid-Holland	28	2.0	1130.0	40.0	2842.0	206401	4918.0
2021-01-04	Drenthe	22	2.0	187.0	2.0	143.0	14388	274.0
2021-01-04	Flevoland	24	1.0	190.0	3.0	160.0	20414	460.0
2021-01-04	Friesland	21	1.0	247.0	1.0	182.0	15857	246.0
2021-01-04	Gelderland	25	6.0	867.0	5.0	1337.0	92554	2276.0
2021-01-04	Groningen	20	1.0	337.0	2.0	101.0	16069	208.0
2021-01-04	Limburg	31	7.0	450.0	6.0	1044.0	49840	1977.0
2021-01-04	Noord-Brabant	30	4.0	866.0	2.0	2409.0	128977	3842.0
2021-01-04	Noord-Holland	27	9.0	953.0	9.0	1676.0	141210	3156.0
2021-01-04	Overijssel	23	5.0	533.0	2.0	707.0	56865	914.0
2021-01-04	Utrecht	26	6.0	498.0	7.0	889.0	69035	1669.0
2021-01-04	Zeeland	29	2.0	100.0	0.0	132.0	11043	304.0
2021-01-04	Zuid-Holland	28	20.0	1344.0	33.0	2862.0	207745	4951.0
2021-01-05	Drenthe	22	3.0	190.0	0.0	146.0	14578	274.0
2021-01-05	Flevoland	24	2.0	120.0	1.0	162.0	20534	461.0
2021-01-05	Friesland	21	2.0	204.0	0.0	184.0	16061	246.0
2021-01-05	Gelderland	25	23.0	750.0	5.0	1360.0	93304	2281.0
2021-01-05	Groningen	20	7.0	173.0	4.0	108.0	16242	212.0
2021-01-05	Limburg	31	15.0	508.0	6.0	1059.0	50348	1983.0
2021-01-05	Noord-Brabant	30	17.0	1122.0	12.0	2426.0	130099	3854.0
2021-01-05	Noord-Holland	27	27.0	893.0	9.0	1703.0	142103	3165.0
2021-01-05	Overijssel	23	23.0	644.0	12.0	730.0	57509	926.0
2021-01-05	Utrecht	26	5.0	439.0	12.0	894.0	69474	1681.0
2021-01-05	Zeeland	29	0.0	91.0	0.0	132.0	11134	304.0
2021-01-05	Zuid-Holland	28	27.0	1212.0	32.0	2889.0	208957	4983.0
2021-01-06	Drenthe	22	11.0	165.0	2.0	157.0	14743	276.0
2021-01-06	Flevoland	24	1.0	200.0	3.0	163.0	20734	464.0
2021-01-06	Friesland	21	2.0	172.0	2.0	186.0	16233	248.0
2021-01-06	Gelderland	25	13.0	933.0	8.0	1373.0	94237	2289.0
2021-01-06	Groningen	20	8.0	156.0	5.0	116.0	16398	217.0
2021-01-06	Limburg	31	55.0	631.0	8.0	1114.0	50979	1991.0
2021-01-06	Noord-Brabant	30	12.0	952.0	22.0	2438.0	131051	3876.0
2021-01-06	Noord-Holland	27	20.0	1135.0	13.0	1723.0	143238	3178.0
2021-01-06	Overijssel	23	13.0	663.0	5.0	743.0	58172	931.0
2021-01-06	Utrecht	26	17.0	516.0	5.0	911.0	69990	1686.0
2021-01-06	Zeeland	29	0.0	113.0	1.0	132.0	11247	305.0
2021-01-06	Zuid-Holland	28	20.0	1463.0	29.0	2909.0	210420	5012.0
2021-01-07	Drenthe	22	4.0	244.0	4.0	161.0	14987	280.0
2021-01-07	Flevoland	24	0.0	208.0	2.0	163.0	20942	466.0
2021-01-07	Friesland	21	3.0	239.0	3.0	189.0	16472	251.0
2021-01-07	Gelderland	25	5.0	1508.0	8.0	1378.0	95745	2297.0
2021-01-07	Groningen	20	0.0	276.0	0.0	107.0	15349	191.0
2021-01-07	Limburg	31	1.0	595.0	3.0	1115.0	51574	1994.0
2021-01-07	Noord-Brabant	30	25.0	2099.0	33.0	2450.0	132398	3883.0
2021-01-07	Noord-Holland	27	17.0	1552.0	10.0	1740.0	144790	3188.0
2021-01-07	Overijssel	23	15.0	881.0	8.0	758.0	59053	939.0
2021-01-07	Utrecht	26	6.0	656.0	5.0	917.0	70646	1691.0
2021-01-07	Zeeland	29	0.0	193.0	1.0	132.0	11440	306.0
2021-01-07	Zuid-Holland	28	22.0	1857.0	36.0	2931.0	212277	5048.0
2021-01-08	Drenthe	22	7.0	224.0	3.0	168.0	15211	283.0
2021-01-08	Flevoland	24	1.0	213.0	2.0	164.0	21155	468.0
2021-01-08	Friesland	21	4.0	324.0	4.0	193.0	16796	255.0
2021-01-08	Gelderland	25	11.0	974.0	8.0	1389.0	96719	2305.0
2021-01-08	Groningen	20	0.0	277.0	1.0	107.0	15626	192.0
2021-01-08	Limburg	31	4.0	621.0	6.0	1119.0	52195	2000.0
2021-01-08	Noord-Brabant	30	12.0	1312.0	5.0	2462.0	133710	3888.0
2021-01-08	Noord-Holland	27	19.0	1140.0	7.0	1759.0	145930	3195.0
2021-01-08	Overijssel	23	9.0	932.0	3.0	767.0	59985	942.0
2021-01-08	Utrecht	26	4.0	520.0	4.0	921.0	71166	1695.0
2021-01-08	Zeeland	29	4.0	203.0	25.0	136.0	11643	331.0
2021-01-08	Zuid-Holland	28	12.0	1318.0	14.0	2943.0	213595	5062.0
2021-01-09	Drenthe	22	6.0	247.0	3.0	174.0	15458	286.0
2021-01-09	Flevoland	24	0.0	200.0	1.0	164.0	21355	469.0
2021-01-09	Friesland	21	1.0	231.0	1.0	194.0	17027	256.0
2021-01-09	Gelderland	25	17.0	1112.0	7.0	1406.0	97831	2312.0
2021-01-09	Groningen	20	3.0	157.0	2.0	110.0	15783	194.0
2021-01-09	Limburg	31	29.0	669.0	4.0	1148.0	52864	2004.0
2021-01-09	Noord-Brabant	30	9.0	1117.0	10.0	2471.0	134827	3898.0
2021-01-09	Noord-Holland	27	27.0	927.0	11.0	1786.0	146857	3206.0
2021-01-09	Overijssel	23	15.0	624.0	4.0	782.0	60609	946.0
2021-01-09	Utrecht	26	7.0	483.0	10.0	928.0	71649	1705.0
2021-01-09	Zeeland	29	1.0	209.0	3.0	137.0	11852	334.0
2021-01-09	Zuid-Holland	28	20.0	1334.0	19.0	2963.0	214929	5081.0
2021-01-10	Drenthe	22	1.0	200.0	1.0	175.0	15658	287.0
2021-01-10	Flevoland	24	1.0	141.0	0.0	165.0	21496	469.0
2021-01-10	Friesland	21	0.0	208.0	2.0	194.0	17235	258.0
2021-01-10	Gelderland	25	6.0	905.0	5.0	1412.0	98736	2317.0
2021-01-10	Groningen	20	0.0	131.0	0.0	110.0	15914	194.0
2021-01-10	Limburg	31	2.0	617.0	9.0	1150.0	53481	2013.0
2021-01-10	Noord-Brabant	30	5.0	970.0	13.0	2476.0	135797	3911.0
2021-01-10	Noord-Holland	27	6.0	1014.0	11.0	1792.0	147871	3217.0
2021-01-10	Overijssel	23	8.0	733.0	6.0	790.0	61342	952.0
2021-01-10	Utrecht	26	4.0	404.0	11.0	932.0	72053	1716.0
2021-01-10	Zeeland	29	0.0	134.0	0.0	137.0	11986	334.0
2021-01-10	Zuid-Holland	28	21.0	1130.0	19.0	2984.0	216059	5100.0
2021-01-11	Drenthe	22	3.0	174.0	2.0	178.0	15832	289.0
2021-01-11	Flevoland	24	3.0	144.0	0.0	168.0	21640	469.0
2021-01-11	Friesland	21	2.0	194.0	0.0	196.0	17429	258.0
2021-01-11	Gelderland	25	15.0	725.0	10.0	1427.0	99461	2327.0
2021-01-11	Groningen	20	0.0	161.0	0.0	110.0	16075	194.0
2021-01-11	Limburg	31	1.0	699.0	6.0	1151.0	54180	2019.0
2021-01-11	Noord-Brabant	30	7.0	774.0	7.0	2483.0	136571	3918.0
2021-01-11	Noord-Holland	27	4.0	779.0	4.0	1796.0	148650	3221.0
2021-01-11	Overijssel	23	6.0	444.0	3.0	796.0	61786	955.0
2021-01-11	Utrecht	26	3.0	330.0	5.0	935.0	72383	1721.0
2021-01-11	Zeeland	29	0.0	118.0	1.0	137.0	12104	335.0
2021-01-11	Zuid-Holland	28	7.0	863.0	21.0	2991.0	216922	5121.0
2021-01-12	Drenthe	22	6.0	130.0	1.0	184.0	15962	290.0
2021-01-12	Flevoland	24	2.0	144.0	6.0	170.0	21784	475.0
2021-01-12	Friesland	21	8.0	158.0	0.0	204.0	17587	258.0
2021-01-12	Gelderland	25	23.0	639.0	8.0	1450.0	100100	2335.0
2021-01-12	Groningen	20	2.0	171.0	1.0	112.0	16246	195.0
2021-01-12	Limburg	31	17.0	539.0	9.0	1168.0	54719	2028.0
2021-01-12	Noord-Brabant	30	8.0	614.0	13.0	2491.0	137185	3931.0
2021-01-12	Noord-Holland	27	22.0	875.0	22.0	1818.0	149525	3243.0
2021-01-12	Overijssel	23	23.0	374.0	2.0	819.0	62160	957.0
2021-01-12	Utrecht	26	3.0	239.0	8.0	938.0	72622	1729.0
2021-01-12	Zeeland	29	2.0	90.0	0.0	139.0	12194	335.0
2021-01-12	Zuid-Holland	28	37.0	900.0	27.0	3028.0	217822	5148.0
2021-01-13	Drenthe	22	3.0	185.0	2.0	187.0	16147	292.0
2021-01-13	Flevoland	24	2.0	141.0	3.0	172.0	21925	478.0
2021-01-13	Friesland	21	2.0	170.0	2.0	206.0	17757	260.0
2021-01-13	Gelderland	25	8.0	821.0	3.0	1458.0	100921	2338.0
2021-01-13	Groningen	20	0.0	150.0	1.0	112.0	16396	196.0
2021-01-13	Limburg	31	4.0	510.0	11.0	1172.0	55229	2039.0
2021-01-13	Noord-Brabant	30	20.0	823.0	7.0	2511.0	138008	3938.0
2021-01-13	Noord-Holland	27	26.0	768.0	10.0	1844.0	150293	3253.0
2021-01-13	Overijssel	23	8.0	599.0	4.0	827.0	62759	961.0
2021-01-13	Utrecht	26	6.0	559.0	3.0	944.0	73181	1732.0
2021-01-13	Zeeland	29	4.0	132.0	0.0	143.0	12326	335.0
2021-01-13	Zuid-Holland	28	39.0	1222.0	23.0	3067.0	219044	5171.0
2021-01-14	Drenthe	22	7.0	237.0	1.0	194.0	16384	293.0
2021-01-14	Flevoland	24	2.0	157.0	-1.0	174.0	22082	477.0
2021-01-14	Friesland	21	1.0	238.0	3.0	207.0	17995	263.0
2021-01-14	Gelderland	25	14.0	881.0	8.0	1472.0	101802	2346.0
2021-01-14	Groningen	20	0.0	185.0	2.0	112.0	16581	198.0
2021-01-14	Limburg	31	7.0	601.0	6.0	1179.0	55830	2045.0
2021-01-14	Noord-Brabant	30	7.0	881.0	8.0	2518.0	138889	3946.0
2021-01-14	Noord-Holland	27	5.0	1068.0	6.0	1849.0	151361	3259.0
2021-01-14	Overijssel	23	7.0	517.0	6.0	834.0	63276	967.0
2021-01-14	Utrecht	26	12.0	370.0	3.0	956.0	73551	1735.0
2021-01-14	Zeeland	29	0.0	144.0	0.0	143.0	12470	335.0
2021-01-14	Zuid-Holland	28	27.0	1161.0	34.0	3094.0	220205	5205.0
